policy_id,product,segment,region,period,written_premium,earned_premium
P01683,Commercial,SME,East,2026-09,18991,18438
P01684,Commercial,SME,East,2026-09,16699,16213
P01685,Commercial,SME,East,2026-09,12364,12004
P01686,Commercial,SME,East,2026-09,18996,18443
P01687,Commercial,SME,East,2026-09,9510,9233
P01688,Commercial,SME,East,2026-09,14921,14486
P01689,Commercial,SME,East,2026-09,20702,20099
P01690,Commercial,SME,East,2026-09,16583,16100
P01691,Commercial,SME,East,2026-09,27680,26874
P01692,Commercial,SME,East,2026-09,12347,11987
P01693,Commercial,SME,East,2026-09,31623,30702
P01694,Commercial,SME,East,2026-09,26620,25845
P01695,Commercial,SME,East,2026-09,31564,30645
P01696,Commercial,SME,East,2026-09,28064,27247
P01697,Commercial,SME,East,2026-09,9248,8979
P01698,Commercial,SME,East,2026-09,19639,19067
P01699,Commercial,SME,East,2026-09,10002,9711
P01700,Commercial,SME,East,2026-09,27526,26724
P01701,Commercial,SME,East,2026-09,21198,20581
P01702,Commercial,SME,East,2026-09,12529,12164
P01703,Commercial,SME,East,2026-09,30537,29648
P01704,Commercial,SME,East,2026-09,8520,8272
P01705,Commercial,SME,East,2026-09,20649,20048
P01706,Commercial,SME,East,2026-09,24899,24174
P01707,Commercial,SME,East,2026-09,6998,6794
P01708,Commercial,SME,East,2026-09,21569,20941
P01709,Commercial,SME,East,2026-09,27463,26663
P01710,Commercial,SME,East,2026-09,7233,7022
P01711,Commercial,SME,East,2026-09,19255,18694
P01712,Commercial,SME,East,2026-09,12396,12035
P01713,Commercial,SME,East,2026-09,23327,22648
P01714,Commercial,SME,East,2026-09,8615,8364
P01715,Commercial,SME,East,2026-09,30738,29843
P01716,Commercial,SME,East,2026-09,29594,28732
P01717,Commercial,SME,East,2026-09,10434,10130
P01718,Commercial,SME,East,2026-09,14146,13734
P01719,Commercial,SME,East,2026-09,21292,20672
P01720,Commercial,SME,East,2026-09,24819,24096
P01721,Commercial,SME,East,2026-09,17373,16867
P01722,Commercial,SME,East,2026-09,9632,9351
P01723,Commercial,SME,East,2026-09,8222,7983
P01724,Commercial,SME,East,2026-09,32434,31489
P01725,Commercial,SME,East,2026-09,17716,17200
P01726,Commercial,SME,East,2026-09,28994,28150
P01727,Commercial,SME,East,2026-09,18447,17910
P01728,Commercial,SME,East,2026-09,30342,29458
P01729,Commercial,SME,East,2026-09,7780,7553
P01730,Commercial,SME,East,2026-09,8489,8242
P01731,Commercial,SME,East,2026-09,30537,29648
P01732,Commercial,SME,East,2026-09,31021,30117
P01733,Commercial,SME,East,2026-09,13914,13509
P01734,Commercial,SME,East,2026-09,15008,14571
P01735,Commercial,SME,East,2026-09,17638,17124
P01736,Commercial,SME,East,2026-09,16657,16172
P01737,Commercial,SME,East,2026-09,10544,10237
P01738,Commercial,SME,East,2026-09,29693,28828
P01739,Commercial,SME,East,2026-09,12255,11898
P01740,Commercial,SME,East,2026-09,24473,23760
P01741,Commercial,SME,East,2026-09,7222,7012
P01742,Commercial,SME,East,2026-09,6454,6266
P01743,Commercial,SME,East,2026-09,23079,22407
P01744,Commercial,SME,East,2026-09,14571,14147
P01745,Commercial,SME,East,2026-09,23126,22452
P01746,Commercial,SME,East,2026-09,7949,7717
P01747,Commercial,SME,East,2026-09,31084,30179
P01748,Commercial,SME,East,2026-09,25642,24895
P01749,Commercial,SME,East,2026-09,29095,28248
P01750,Commercial,SME,East,2026-09,9096,8831
P01751,Commercial,SME,East,2026-09,14062,13652
P01752,Commercial,SME,East,2026-09,15365,14917
P01753,Commercial,SME,East,2026-09,19928,19348
P01754,Commercial,SME,East,2026-09,13432,13041
P01755,Commercial,SME,East,2026-09,7046,6841
P01756,Commercial,SME,East,2026-09,15379,14931
P01757,Commercial,SME,East,2026-09,12288,11930
P01758,Commercial,SME,East,2026-09,15839,15378
P01759,Commercial,SME,East,2026-09,10732,10419
P01760,Commercial,SME,East,2026-09,12487,12123
P01761,Commercial,SME,East,2026-09,22355,21704
P01762,Commercial,SME,East,2026-09,15900,15437
P01763,Commercial,SME,East,2026-09,14743,14314
P01764,Commercial,SME,East,2026-09,19840,19262
P01765,Commercial,SME,East,2026-09,26273,25508
P01766,Commercial,SME,East,2026-09,15649,15193
P01767,Commercial,SME,East,2026-09,21289,20669
P01768,Commercial,SME,East,2026-09,31526,30608
P01769,Commercial,SME,East,2026-09,19517,18949
P01770,Commercial,SME,East,2026-09,30002,29128
P01771,Commercial,SME,East,2026-09,26862,26080
P01772,Commercial,SME,East,2026-09,6994,6790
P01773,Commercial,SME,East,2026-09,17006,16511
P01774,Commercial,SME,East,2026-09,24284,23577
P01775,Commercial,SME,East,2026-09,32081,31147
P01776,Commercial,SME,East,2026-09,17798,17280
P01777,Commercial,SME,East,2026-09,7915,7684
P01778,Commercial,SME,East,2026-09,20600,20000
P01779,Commercial,SME,East,2026-09,8828,8571
P01780,Commercial,SME,East,2026-09,25723,24974
P01781,Commercial,SME,East,2026-09,19131,18574
P01782,Commercial,SME,East,2026-09,24963,24236
P01783,Commercial,SME,East,2026-09,28909,28067
P01784,Commercial,SME,East,2026-09,22410,21757
P01785,Commercial,SME,East,2026-09,21963,21323
P01786,Commercial,SME,East,2026-09,25806,25054
P01787,Commercial,SME,East,2026-09,28181,27360
P01788,Commercial,SME,East,2026-09,28900,28058
P01789,Commercial,SME,East,2026-09,6391,6205
P01790,Commercial,SME,East,2026-09,20442,19847
P01791,Commercial,SME,East,2026-09,11253,10925
P01792,Commercial,SME,East,2026-09,28665,27830
P01793,Commercial,SME,East,2026-09,22935,22267
P01794,Commercial,SME,East,2026-09,16766,16278
P01795,Commercial,SME,East,2026-09,10492,10186
P01796,Commercial,SME,East,2026-09,14571,14147
P01797,Commercial,SME,East,2026-09,24433,23721
P01798,Commercial,SME,East,2026-09,10931,10613
P01799,Commercial,SME,East,2026-09,7936,7705
P01800,Commercial,SME,East,2026-09,29414,28557
P01801,Commercial,SME,East,2026-09,26066,25307
P01802,Commercial,SME,East,2026-09,10808,10493
P01803,Commercial,SME,East,2026-09,13309,12921
P01804,Commercial,SME,East,2026-09,31685,30762
P01805,Commercial,SME,East,2026-09,24551,23836
P01806,Commercial,SME,East,2026-09,21911,21273
P01807,Commercial,SME,East,2026-09,13723,13323
P01808,Commercial,SME,East,2026-09,13493,13100
P01809,Commercial,SME,East,2026-09,6476,6287
P01810,Commercial,SME,East,2026-09,25100,24369
P01811,Commercial,SME,East,2026-09,6573,6382
P01812,Commercial,SME,East,2026-09,5538,5377
P01813,Commercial,SME,East,2026-09,25128,24396
P01814,Commercial,SME,East,2026-09,31058,30153
P01815,Commercial,SME,East,2026-09,25857,25104
P01816,Commercial,SME,East,2026-09,18157,17628
P01817,Commercial,SME,East,2026-09,18546,18006
P01818,Commercial,SME,East,2026-09,17197,16696
P01819,Commercial,SME,East,2026-09,14183,13770
P01820,Commercial,SME,East,2026-09,19510,18942
P01821,Commercial,SME,East,2026-09,17062,16565
P01822,Commercial,SME,East,2026-09,21577,20949
P01823,Commercial,SME,East,2026-09,29686,28821
P01824,Commercial,SME,East,2026-09,32305,31364
P01825,Commercial,SME,East,2026-09,7535,7316
P01826,Commercial,SME,East,2026-09,15806,15346
P01827,Commercial,SME,East,2026-09,10292,9992
P01828,Commercial,SME,East,2026-09,14926,14491
P01829,Commercial,SME,East,2026-09,13178,12794
P01830,Commercial,SME,East,2026-09,10125,9830
P01831,Commercial,SME,East,2026-09,26062,25303
P01832,Commercial,SME,East,2026-09,18823,18275
P01833,Commercial,SME,East,2026-09,30257,29376
P01834,Commercial,SME,East,2026-09,6288,6105
P01835,Commercial,SME,East,2026-09,7217,7007
P01836,Commercial,SME,East,2026-09,16309,15834
P01837,Commercial,SME,East,2026-09,7577,7356
P01838,Commercial,SME,East,2026-09,12509,12145
P01839,Commercial,SME,East,2026-09,32063,31129
P01840,Commercial,SME,East,2026-09,11056,10734
P01841,Commercial,SME,East,2026-09,10762,10449
P01842,Commercial,SME,East,2026-09,20914,20305
P01843,Commercial,SME,East,2026-09,18870,18320
P01844,Commercial,SME,East,2026-09,21097,20483
P01845,Commercial,SME,East,2026-09,15591,15137
P01846,Commercial,SME,East,2026-09,27757,26949
P01847,Commercial,SME,East,2026-09,9153,8886
P01848,Commercial,SME,East,2026-09,16988,16493
P01849,Commercial,SME,East,2026-09,24054,23353
P01850,Commercial,SME,East,2026-09,28878,28037
P01851,Commercial,SME,East,2026-09,15397,14949
P01852,Commercial,SME,East,2026-09,20754,20150
P01853,Commercial,SME,East,2026-09,7276,7064
P01854,Commercial,SME,East,2026-09,10011,9719
P01855,Commercial,SME,East,2026-09,7276,7064
P01856,Commercial,SME,East,2026-09,25084,24353
P01857,Commercial,SME,East,2026-09,13194,12810
P01858,Commercial,SME,East,2026-09,24972,24245
P01859,Commercial,SME,East,2026-09,7202,6992
P01860,Commercial,SME,East,2026-09,28725,27888
P01861,Commercial,SME,West,2026-09,23144,22470
P01862,Commercial,SME,West,2026-09,13536,13142
P01863,Commercial,SME,West,2026-09,5106,4957
P01864,Commercial,SME,West,2026-09,19249,18688
P01865,Commercial,SME,West,2026-09,28836,27996
P01866,Commercial,SME,West,2026-09,11078,10755
P01867,Commercial,SME,West,2026-09,9429,9154
P01868,Commercial,SME,West,2026-09,7841,7613
P01869,Commercial,SME,West,2026-09,18282,17750
P01870,Commercial,SME,West,2026-09,19280,18718
P01871,Commercial,SME,West,2026-09,24020,23320
P01872,Commercial,SME,West,2026-09,23071,22399
P01873,Commercial,SME,West,2026-09,26447,25677
P01874,Commercial,SME,West,2026-09,24346,23637
P01875,Commercial,SME,West,2026-09,10827,10512
P01876,Commercial,SME,West,2026-09,18297,17764
P01877,Commercial,SME,West,2026-09,12041,11690
P01878,Commercial,SME,West,2026-09,12825,12451
P01879,Commercial,SME,West,2026-09,27401,26603
P01880,Commercial,SME,West,2026-09,21348,20726
P01881,Commercial,SME,West,2026-09,28433,27605
P01882,Commercial,SME,West,2026-09,14934,14499
P01883,Commercial,SME,West,2026-09,17851,17331
P01884,Commercial,SME,West,2026-09,16632,16148
P01885,Commercial,SME,West,2026-09,7439,7222
P01886,Commercial,SME,West,2026-09,10571,10263
P01887,Commercial,SME,West,2026-09,17614,17101
P01888,Commercial,SME,West,2026-09,6473,6284
P01889,Commercial,SME,West,2026-09,27389,26591
P01890,Commercial,SME,West,2026-09,7839,7611
P01891,Commercial,SME,West,2026-09,9634,9353
P01892,Commercial,SME,West,2026-09,23368,22687
P01893,Commercial,SME,West,2026-09,7187,6978
P01894,Commercial,SME,West,2026-09,26635,25859
P01895,Commercial,SME,West,2026-09,22409,21756
P01896,Commercial,SME,West,2026-09,6502,6313
P01897,Commercial,SME,West,2026-09,21589,20960
P01898,Commercial,SME,West,2026-09,20131,19545
P01899,Commercial,SME,West,2026-09,23174,22499
P01900,Commercial,SME,West,2026-09,24890,24165
P01901,Commercial,SME,West,2026-09,22230,21583
P01902,Commercial,SME,West,2026-09,19031,18477
P01903,Commercial,SME,West,2026-09,12647,12279
P01904,Commercial,SME,West,2026-09,21721,21088
P01905,Commercial,SME,West,2026-09,28007,27191
P01906,Commercial,SME,West,2026-09,19063,18508
P01907,Commercial,SME,West,2026-09,20923,20314
P01908,Commercial,SME,West,2026-09,15423,14974
P01909,Commercial,SME,West,2026-09,23145,22471
P01910,Commercial,SME,West,2026-09,28991,28147
P01911,Commercial,SME,West,2026-09,8724,8470
P01912,Commercial,SME,West,2026-09,9741,9457
P01913,Commercial,SME,West,2026-09,17899,17378
P01914,Commercial,SME,West,2026-09,16494,16014
P01915,Commercial,SME,West,2026-09,18677,18133
P01916,Commercial,SME,West,2026-09,6030,5854
P01917,Commercial,SME,West,2026-09,14628,14202
P01918,Commercial,SME,West,2026-09,18953,18401
P01919,Commercial,SME,West,2026-09,19007,18453
P01920,Commercial,SME,West,2026-09,20753,20149
P01921,Commercial,SME,West,2026-09,22276,21627
P01922,Commercial,SME,West,2026-09,20371,19778
P01923,Commercial,SME,West,2026-09,23971,23273
P01924,Commercial,SME,West,2026-09,19964,19383
P01925,Commercial,SME,West,2026-09,17853,17333
P01926,Commercial,SME,West,2026-09,19515,18947
P01927,Commercial,SME,West,2026-09,7291,7079
P01928,Commercial,SME,West,2026-09,11454,11120
P01929,Commercial,SME,West,2026-09,17608,17095
P01930,Commercial,SME,West,2026-09,25974,25217
P01931,Commercial,SME,West,2026-09,21279,20659
P01932,Commercial,SME,West,2026-09,7030,6825
P01933,Commercial,SME,West,2026-09,19179,18620
P01934,Commercial,SME,West,2026-09,10209,9912
P01935,Commercial,SME,West,2026-09,22610,21951
P01936,Commercial,SME,West,2026-09,24871,24147
P01937,Commercial,SME,West,2026-09,19207,18648
P01938,Commercial,SME,West,2026-09,19156,18598
P01939,Commercial,SME,West,2026-09,13038,12658
P01940,Commercial,SME,West,2026-09,15644,15188
P01941,Commercial,SME,West,2026-09,25758,25008
P01942,Commercial,SME,West,2026-09,22351,21700
P01943,Commercial,SME,West,2026-09,17423,16916
P01944,Commercial,SME,West,2026-09,13755,13354
P01945,Commercial,SME,West,2026-09,6061,5884
P01946,Commercial,SME,West,2026-09,8303,8061
P01947,Commercial,SME,West,2026-09,9514,9237
P01948,Commercial,SME,West,2026-09,13880,13476
P01949,Commercial,SME,West,2026-09,27696,26889
P01950,Commercial,SME,West,2026-09,17069,16572
P01951,Commercial,SME,West,2026-09,10527,10220
P01952,Commercial,SME,West,2026-09,7402,7186
P01953,Commercial,SME,West,2026-09,13031,12651
P01954,Commercial,SME,West,2026-09,24588,23872
P01955,Commercial,SME,West,2026-09,14121,13710
P01956,Commercial,SME,West,2026-09,23542,22856
P01957,Commercial,SME,West,2026-09,24272,23565
P01958,Commercial,SME,West,2026-09,7524,7305
P01959,Commercial,SME,West,2026-09,19575,19005
P01960,Commercial,SME,West,2026-09,28058,27241
P01961,Commercial,SME,West,2026-09,14576,14151
P01962,Commercial,SME,West,2026-09,6075,5898
P01963,Commercial,SME,West,2026-09,27192,26400
P01964,Commercial,SME,West,2026-09,26232,25468
P01965,Commercial,SME,West,2026-09,17481,16972
P01966,Commercial,SME,West,2026-09,18209,17679
P01967,Commercial,SME,West,2026-09,9967,9677
P01968,Commercial,SME,West,2026-09,24678,23959
P01969,Commercial,SME,West,2026-09,16911,16418
P01970,Commercial,SME,West,2026-09,5662,5497
P01971,Commercial,SME,West,2026-09,21375,20752
P01972,Commercial,SME,West,2026-09,27850,27039
P01973,Commercial,SME,West,2026-09,24913,24187
P01974,Commercial,SME,West,2026-09,11551,11215
P01975,Commercial,SME,West,2026-09,6133,5954
P01976,Commercial,SME,West,2026-09,27604,26800
P01977,Commercial,SME,West,2026-09,27525,26723
P01978,Commercial,SME,West,2026-09,17729,17213
P01979,Commercial,SME,West,2026-09,20390,19796
P01980,Commercial,SME,West,2026-09,16039,15572
P01981,Commercial,SME,West,2026-09,15003,14566
P01982,Commercial,SME,West,2026-09,7733,7508
P01983,Commercial,SME,West,2026-09,7183,6974
P01984,Commercial,SME,West,2026-09,10475,10170
P01985,Commercial,SME,West,2026-09,25094,24363
P01986,Commercial,SME,West,2026-09,8372,8128
P01987,Commercial,SME,West,2026-09,10329,10028
P01988,Commercial,SME,West,2026-09,18122,17594
P01989,Commercial,SME,West,2026-09,10049,9756
P01990,Commercial,SME,West,2026-09,8792,8536
P01991,Commercial,SME,West,2026-09,18477,17939
P01992,Commercial,SME,West,2026-09,13752,13351
P01993,Commercial,SME,West,2026-09,19998,19416
P01994,Commercial,SME,West,2026-09,26923,26139
P01995,Commercial,SME,West,2026-09,8496,8249
P01996,Commercial,SME,West,2026-09,26953,26168
P01997,Commercial,SME,West,2026-09,26688,25911
P01998,Commercial,SME,West,2026-09,24911,24185
P01999,Commercial,SME,West,2026-09,20123,19537
P02000,Commercial,SME,West,2026-09,19853,19275
P02001,Commercial,SME,West,2026-09,20315,19723
P02002,Commercial,SME,West,2026-09,21556,20928
P02003,Commercial,SME,West,2026-09,5241,5088
P02004,Commercial,SME,West,2026-09,28034,27217
P02005,Commercial,SME,West,2026-09,19017,18463
P02006,Commercial,SME,West,2026-09,23758,23066
P02007,Commercial,SME,West,2026-09,13974,13567
P02008,Commercial,SME,West,2026-09,5142,4992
P02009,Commercial,SME,West,2026-09,17180,16680
P02010,Commercial,SME,West,2026-09,17119,16620
P02011,Commercial,SME,West,2026-09,15419,14970
P02012,Commercial,SME,West,2026-09,13065,12684
P02013,Commercial,SME,West,2026-09,10889,10572
P02014,Commercial,SME,West,2026-09,17612,17099
P02015,Commercial,SME,West,2026-09,13926,13520
P02016,Commercial,SME,West,2026-09,28321,27496
P02017,Commercial,SME,West,2026-09,9027,8764
P02018,Commercial,SME,West,2026-09,12579,12213
P02019,Commercial,SME,West,2026-09,11957,11609
P02020,Commercial,SME,West,2026-09,17993,17469
P02021,Commercial,SME,West,2026-09,16927,16434
P02022,Commercial,SME,West,2026-09,20424,19829
P02023,Commercial,SME,West,2026-09,27838,27027
P02024,Commercial,SME,West,2026-09,11746,11404
P02025,Commercial,SME,West,2026-09,21611,20982
P02026,Commercial,SME,West,2026-09,5448,5289
P02027,Commercial,SME,West,2026-09,11193,10867
P02028,Commercial,SME,West,2026-09,16067,15599
P02029,Commercial,SME,West,2026-09,5592,5429
P02030,Commercial,SME,West,2026-09,19794,19217
P02031,Commercial,SME,West,2026-09,21261,20642
P02032,Commercial,SME,West,2026-09,22918,22250
P02033,Commercial,SME,West,2026-09,17346,16841
P02034,Commercial,SME,West,2026-09,19461,18894
P02035,Commercial,SME,West,2026-09,14429,14009
P02036,Commercial,SME,West,2026-09,5840,5670
P02037,Commercial,SME,West,2026-09,7260,7049
P02038,Commercial,SME,West,2026-09,20697,20094
P02039,Commercial,SME,West,2026-09,28941,28098
P02040,Commercial,SME,West,2026-09,5224,5072
P02041,Commercial,SME,West,2026-09,18339,17805
P02042,Commercial,SME,West,2026-09,23020,22350
P02043,Commercial,SME,West,2026-09,24855,24131
P02044,Commercial,SME,West,2026-09,18039,17514
P02045,Commercial,SME,West,2026-09,19848,19270
P02046,Commercial,SME,West,2026-09,21707,21075
P02047,Commercial,SME,West,2026-09,25635,24888
P02048,Commercial,SME,West,2026-09,7801,7574
P02049,Commercial,SME,West,2026-09,27261,26467
P02050,Commercial,SME,West,2026-09,5471,5312
P02051,Commercial,SME,West,2026-09,25084,24353
P02052,Commercial,SME,West,2026-09,6699,6504
