policy_id,product,segment,region,period,written_premium,earned_premium
P07752,Commercial,SME,East,2026-08,11061,10739
P07753,Commercial,SME,East,2026-08,5766,5598
P07754,Commercial,SME,East,2026-08,16869,16378
P07755,Commercial,SME,East,2026-08,30008,29134
P07756,Commercial,SME,East,2026-08,8956,8695
P07757,Commercial,SME,East,2026-08,8397,8152
P07758,Commercial,SME,East,2026-08,7119,6912
P07759,Commercial,SME,East,2026-08,25546,24802
P07760,Commercial,SME,East,2026-08,26099,25339
P07761,Commercial,SME,East,2026-08,23702,23012
P07762,Commercial,SME,East,2026-08,6705,6510
P07763,Commercial,SME,East,2026-08,24441,23729
P07764,Commercial,SME,East,2026-08,17170,16670
P07765,Commercial,SME,East,2026-08,9474,9198
P07766,Commercial,SME,East,2026-08,13107,12725
P07767,Commercial,SME,East,2026-08,18561,18020
P07768,Commercial,SME,West,2026-08,12798,12425
P07769,Commercial,SME,West,2026-08,28264,27441
P07770,Commercial,SME,West,2026-08,16304,15829
P07771,Commercial,SME,West,2026-08,13825,13422
P07772,Commercial,SME,West,2026-08,21099,20484
P07773,Commercial,SME,West,2026-08,20552,19953
P07774,Commercial,SME,West,2026-08,4891,4749
P07775,Commercial,SME,West,2026-08,19777,19201
P07776,Commercial,SME,West,2026-08,10722,10410
P07777,Commercial,SME,West,2026-08,13899,13494
P07778,Commercial,SME,West,2026-08,21900,21262
P07779,Commercial,SME,West,2026-08,18301,17768
P07780,Commercial,SME,West,2026-08,13740,13340
P07781,Commercial,SME,West,2026-08,8878,8619
P07782,Commercial,SME,West,2026-08,17046,16550
P07783,Commercial,SME,West,2026-08,12550,12184
P07784,Commercial,SME,West,2026-08,26891,26108
P07785,Commercial,SME,West,2026-08,17744,17227
P07786,Commercial,SME,West,2026-08,25757,25007
P07787,Commercial,SME,West,2026-08,14260,13845
P07788,Commercial,SME,West,2026-08,24826,24103
P07789,Commercial,SME,West,2026-08,6199,6018
P07790,Commercial,SME,West,2026-08,12036,11685
P07791,Commercial,SME,West,2026-08,6722,6526
P07792,Commercial,SME,West,2026-08,5597,5434
P07793,Commercial,SME,West,2026-08,27035,26248
P07794,Commercial,SME,West,2026-08,22154,21509
P07795,Commercial,SME,West,2026-08,19937,19356
P07796,Commercial,SME,West,2026-08,17700,17184
P07797,Commercial,SME,West,2026-08,18595,18053
P07798,Commercial,SME,West,2026-08,20265,19675
P07799,Commercial,SME,West,2026-08,24805,24083
P07800,Commercial,SME,West,2026-08,19255,18694
P07801,Commercial,SME,West,2026-08,22921,22253
P07802,Commercial,SME,West,2026-08,11621,11283
P07803,Commercial,SME,West,2026-08,28434,27606
P07804,Commercial,SME,West,2026-08,5603,5440
P07805,Commercial,SME,West,2026-08,14174,13761
P07806,Commercial,SME,West,2026-08,26146,25384
P07807,Commercial,SME,West,2026-08,9195,8927
P07808,Commercial,SME,West,2026-08,8248,8008
P07809,Commercial,SME,West,2026-08,13663,13265
P07810,Commercial,SME,West,2026-08,15179,14737
P07811,Commercial,SME,West,2026-08,27386,26588
P07812,Commercial,SME,West,2026-08,25035,24306
P07813,Commercial,SME,West,2026-08,16046,15579
P07814,Commercial,SME,West,2026-08,28343,27517
P07815,Commercial,SME,West,2026-08,20352,19759
P07816,Commercial,SME,West,2026-08,25943,25187
P07817,Commercial,SME,West,2026-08,10778,10464
P07818,Commercial,SME,West,2026-08,16648,16163
P07819,Commercial,SME,West,2026-08,5551,5389
P07820,Commercial,SME,West,2026-08,5047,4900
P07821,Commercial,SME,West,2026-08,21878,21241
P07822,Commercial,SME,West,2026-08,7691,7467
P07823,Commercial,SME,West,2026-08,18069,17543
P07824,Commercial,SME,West,2026-08,21651,21020
P07825,Commercial,SME,West,2026-08,5611,5448
P07826,Commercial,SME,West,2026-08,15676,15219
P07827,Commercial,SME,West,2026-08,21363,20741
P07828,Commercial,SME,West,2026-08,26331,25564
P07829,Commercial,SME,West,2026-08,12063,11712
P07830,Commercial,SME,West,2026-08,28372,27546
P07831,Commercial,SME,West,2026-08,25239,24504
P07832,Commercial,SME,West,2026-08,20554,19955
P07833,Commercial,SME,West,2026-08,14303,13886
P07834,Commercial,SME,West,2026-08,22015,21374
P07835,Commercial,SME,West,2026-08,24554,23839
P07836,Commercial,SME,West,2026-08,12161,11807
P07837,Commercial,SME,West,2026-08,28822,27983
P07838,Commercial,SME,West,2026-08,26787,26007
P07839,Commercial,SME,West,2026-08,16563,16081
P07840,Commercial,SME,West,2026-08,22298,21649
P07841,Commercial,SME,West,2026-08,17495,16985
P07842,Commercial,SME,West,2026-08,23219,22543
P07843,Commercial,SME,West,2026-08,24815,24092
P07844,Commercial,SME,West,2026-08,5394,5237
P07845,Commercial,SME,West,2026-08,6744,6548
P07846,Commercial,SME,West,2026-08,12963,12585
P07847,Commercial,SME,West,2026-08,27005,26218
P07848,Commercial,SME,West,2026-08,14456,14035
P07849,Commercial,SME,West,2026-08,26277,25512
P07850,Commercial,SME,West,2026-08,16006,15540
P07851,Commercial,SME,West,2026-08,11812,11468
P07852,Commercial,SME,West,2026-08,26595,25820
P07853,Commercial,SME,West,2026-08,18380,17845
P07854,Commercial,SME,West,2026-08,13542,13148
P07855,Commercial,SME,West,2026-08,5906,5734
P07856,Commercial,SME,West,2026-08,7513,7294
P07857,Commercial,SME,West,2026-08,8199,7960
P07858,Commercial,SME,West,2026-08,13649,13251
P07859,Commercial,SME,West,2026-08,19507,18939
P07860,Commercial,SME,West,2026-08,12265,11908
P07861,Commercial,SME,West,2026-08,6416,6229
P07862,Commercial,SME,West,2026-08,11231,10904
P07863,Commercial,SME,West,2026-08,14707,14279
P07864,Commercial,SME,West,2026-08,28809,27970
P07865,Commercial,SME,West,2026-08,14328,13911
P07866,Commercial,SME,West,2026-08,6988,6784
P07867,Commercial,SME,West,2026-08,18874,18324
P07868,Commercial,SME,West,2026-08,27054,26266
P07869,Commercial,SME,West,2026-08,23841,23147
P07870,Commercial,SME,West,2026-08,25038,24309
P07871,Commercial,SME,West,2026-08,27261,26467
P07872,Commercial,SME,West,2026-08,20214,19625
P07873,Commercial,SME,West,2026-08,28873,28032
P07874,Commercial,SME,West,2026-08,5637,5473
P07875,Commercial,SME,West,2026-08,25004,24276
P07876,Commercial,SME,West,2026-08,25541,24797
P07877,Commercial,SME,West,2026-08,26983,26197
P07878,Commercial,SME,West,2026-08,16386,15909
P07879,Commercial,SME,West,2026-08,23867,23172
P07880,Commercial,SME,West,2026-08,9546,9268
P07881,Commercial,SME,West,2026-08,19406,18841
P07882,Commercial,SME,West,2026-08,13498,13105
P07883,Commercial,SME,West,2026-08,19238,18678
P07884,Commercial,SME,West,2026-08,21156,20540
P07885,Commercial,SME,West,2026-08,13219,12834
P07886,Commercial,SME,West,2026-08,10058,9765
P07887,Commercial,SME,West,2026-08,12605,12238
P07888,Commercial,SME,West,2026-08,20876,20268
P07889,Commercial,SME,West,2026-08,21188,20571
P07890,Commercial,SME,West,2026-08,22744,22082
P07891,Commercial,SME,West,2026-08,7890,7660
P07892,Commercial,SME,West,2026-08,24611,23894
P07893,Commercial,SME,West,2026-08,21460,20835
P07894,Commercial,SME,West,2026-08,5569,5407
P07895,Commercial,SME,West,2026-08,12942,12565
P07896,Commercial,SME,West,2026-08,16109,15640
P07897,Commercial,SME,West,2026-08,13547,13152
P07898,Commercial,SME,West,2026-08,7669,7446
P07899,Commercial,SME,West,2026-08,9843,9556
P07900,Commercial,SME,West,2026-08,5426,5268
P07901,Commercial,SME,West,2026-08,7081,6875
P07902,Commercial,SME,West,2026-08,11267,10939
P07903,Commercial,SME,West,2026-08,24646,23928
P07904,Commercial,SME,West,2026-08,17557,17046
P07905,Commercial,SME,West,2026-08,15090,14650
P07906,Commercial,SME,West,2026-08,20833,20226
P07907,Commercial,SME,West,2026-08,17917,17395
P07908,Commercial,SME,West,2026-08,8010,7777
P07909,Commercial,SME,West,2026-08,10211,9914
P07910,Commercial,SME,West,2026-08,10209,9912
P07911,Commercial,SME,West,2026-08,19329,18766
P07912,Commercial,SME,West,2026-08,15987,15521
P07913,Commercial,SME,West,2026-08,14198,13784
P07914,Commercial,SME,West,2026-08,18282,17750
P07915,Commercial,SME,West,2026-08,28274,27450
P07916,Commercial,SME,West,2026-08,12425,12063
P07917,Commercial,SME,West,2026-08,17402,16895
P07918,Commercial,SME,West,2026-08,16440,15961
P07919,Commercial,SME,West,2026-08,22149,21504
P07920,Commercial,SME,West,2026-08,22479,21824
P07921,Commercial,SME,West,2026-08,22449,21795
P07922,Commercial,SME,West,2026-08,9702,9419
P07923,Commercial,SME,West,2026-08,15684,15227
P07924,Commercial,SME,West,2026-08,24433,23721
P07925,Commercial,SME,West,2026-08,14051,13642
P07926,Commercial,SME,West,2026-08,28615,27782
P07927,Commercial,SME,West,2026-08,13646,13249
P07928,Commercial,SME,West,2026-08,16858,16367
P07929,Commercial,SME,West,2026-08,16299,15824
P07930,Commercial,SME,West,2026-08,15311,14865
P07931,Commercial,SME,West,2026-08,25266,24530
P07932,Commercial,SME,West,2026-08,8584,8334
P07933,Commercial,SME,West,2026-08,18549,18009
P07934,Commercial,SME,West,2026-08,19780,19204
P07935,Commercial,SME,West,2026-08,25401,24661
P07936,Commercial,SME,West,2026-08,19552,18983
P07937,Commercial,SME,West,2026-08,28029,27213
P07938,Commercial,SME,West,2026-08,25907,25152
P07939,Commercial,SME,West,2026-08,13259,12873
P07940,Commercial,SME,West,2026-08,25611,24865
P07941,Commercial,SME,West,2026-08,27992,27177
P07942,Commercial,SME,West,2026-08,11047,10725
P07943,Commercial,SME,West,2026-08,19577,19007
P07944,Commercial,SME,West,2026-08,11642,11303
P07945,Commercial,SME,West,2026-08,20528,19930
P07946,Commercial,SME,West,2026-08,7096,6889
P07947,Commercial,SME,West,2026-08,22572,21915
P07948,Commercial,SME,West,2026-08,14976,14540
P07949,Commercial,SME,West,2026-08,19024,18470
P07950,Commercial,SME,West,2026-08,5458,5299
P07951,Commercial,SME,West,2026-08,21636,21006
P07952,Commercial,SME,West,2026-08,16817,16327
P07953,Commercial,SME,West,2026-08,19941,19360
P07954,Commercial,SME,West,2026-08,12460,12097
P07955,Commercial,SME,West,2026-08,8356,8113
P07956,Commercial,SME,West,2026-08,15354,14907
P07957,Commercial,SME,West,2026-08,27642,26837
P07958,Commercial,SME,West,2026-08,10337,10036
P07959,Commercial,SME,West,2026-08,21162,20546
P07960,Commercial,SME,West,2026-08,6037,5861
P07961,Commercial,SME,West,2026-08,22184,21538
P07962,Commercial,SME,West,2026-08,10594,10285
P07963,Commercial,SME,West,2026-08,15743,15284
P07964,Commercial,SME,West,2026-08,13719,13319
P07965,Commercial,Property,North,2026-08,9083,8818
P07966,Commercial,Property,North,2026-08,15839,15378
P07967,Commercial,Property,North,2026-08,15971,15506
P07968,Commercial,Property,North,2026-08,20965,20354
P07969,Commercial,Property,North,2026-08,34035,33044
P07970,Commercial,Property,North,2026-08,19452,18885
P07971,Commercial,Property,North,2026-08,32354,31412
P07972,Commercial,Property,North,2026-08,19206,18647
P07973,Commercial,Property,North,2026-08,8929,8669
P07974,Commercial,Property,North,2026-08,12488,12124
P07975,Commercial,Property,North,2026-08,17638,17124
P07976,Commercial,Property,North,2026-08,15252,14808
P07977,Commercial,Property,North,2026-08,30943,30042
P07978,Commercial,Property,North,2026-08,25509,24766
P07979,Commercial,Property,North,2026-08,22596,21938
P07980,Commercial,Property,North,2026-08,20067,19483
P07981,Commercial,Property,North,2026-08,17340,16835
P07982,Commercial,Property,North,2026-08,23580,22893
P07983,Commercial,Property,North,2026-08,9423,9149
P07984,Commercial,Property,North,2026-08,10525,10218
P07985,Commercial,Property,North,2026-08,14606,14181
P07986,Commercial,Property,North,2026-08,10776,10462
P07987,Commercial,Property,North,2026-08,25464,24722
P07988,Commercial,Property,North,2026-08,6525,6335
P07989,Commercial,Property,North,2026-08,10457,10152
P07990,Commercial,Property,North,2026-08,32010,31078
P07991,Commercial,Property,North,2026-08,34767,33754
P07992,Commercial,Property,North,2026-08,19962,19381
P07993,Commercial,Property,North,2026-08,20188,19600
P07994,Commercial,Property,North,2026-08,28260,27437
P07995,Commercial,Property,North,2026-08,6857,6657
P07996,Commercial,Property,North,2026-08,18203,17673
P07997,Commercial,Property,North,2026-08,8705,8451
P07998,Commercial,Property,North,2026-08,17446,16938
P07999,Commercial,Property,North,2026-08,34369,33368
P08000,Commercial,Property,North,2026-08,27685,26879
P08001,Commercial,Property,North,2026-08,34404,33402
P08002,Commercial,Property,North,2026-08,27466,26666
P08003,Commercial,Property,North,2026-08,23461,22778
P08004,Commercial,Property,North,2026-08,27703,26896
P08005,Commercial,Property,North,2026-08,24941,24215
P08006,Commercial,Property,North,2026-08,19280,18718
P08007,Commercial,Property,North,2026-08,14299,13883
P08008,Commercial,Property,North,2026-08,20908,20299
P08009,Commercial,Property,North,2026-08,13311,12923
P08010,Commercial,Property,North,2026-08,19936,19355
P08011,Commercial,Property,North,2026-08,10049,9756
P08012,Commercial,Property,North,2026-08,22221,21574
P08013,Commercial,Property,North,2026-08,12928,12551
P08014,Commercial,Property,North,2026-08,14330,13913
P08015,Commercial,Property,North,2026-08,20294,19703
P08016,Commercial,Property,North,2026-08,10525,10218
P08017,Commercial,Property,North,2026-08,33746,32763
P08018,Commercial,Property,North,2026-08,18782,18235
P08019,Commercial,Property,North,2026-08,16034,15567
P08020,Commercial,Property,North,2026-08,6654,6460
P08021,Commercial,Property,North,2026-08,30288,29406
P08022,Commercial,Property,North,2026-08,23975,23277
P08023,Commercial,Property,North,2026-08,17895,17374
P08024,Commercial,Property,North,2026-08,12935,12558
P08025,Commercial,Property,North,2026-08,27439,26640
P08026,Commercial,Property,North,2026-08,33256,32287
P08027,Commercial,Property,North,2026-08,16862,16371
P08028,Commercial,Property,North,2026-08,9722,9439
P08029,Commercial,Property,North,2026-08,8976,8715
P08030,Commercial,Property,North,2026-08,5992,5817
P08031,Commercial,Property,North,2026-08,27405,26607
P08032,Commercial,Property,North,2026-08,34298,33299
P08033,Commercial,Property,North,2026-08,34630,33621
P08034,Commercial,Property,North,2026-08,28573,27741
P08035,Commercial,Property,North,2026-08,10515,10209
P08036,Commercial,Property,North,2026-08,34191,33195
P08037,Commercial,Property,North,2026-08,15323,14877
P08038,Commercial,Property,North,2026-08,15492,15041
P08039,Commercial,Property,North,2026-08,25761,25011
P08040,Commercial,Property,North,2026-08,7231,7020
P08041,Commercial,Property,North,2026-08,29780,28913
P08042,Commercial,Property,North,2026-08,34759,33747
P08043,Commercial,Property,North,2026-08,28309,27484
P08044,Commercial,Property,North,2026-08,28500,27670
P08045,Commercial,Property,North,2026-08,17138,16639
P08046,Commercial,Property,North,2026-08,7720,7495
P08047,Commercial,Property,North,2026-08,28819,27980
P08048,Commercial,Property,North,2026-08,23143,22469
P08049,Commercial,Property,North,2026-08,32206,31268
P08050,Commercial,Property,North,2026-08,9173,8906
P08051,Commercial,Property,North,2026-08,14665,14238
P08052,Commercial,Property,North,2026-08,16277,15803
P08053,Commercial,Property,North,2026-08,25643,24896
P08054,Commercial,Property,North,2026-08,28676,27841
P08055,Commercial,Property,North,2026-08,33707,32725
P08056,Commercial,Property,North,2026-08,14383,13964
P08057,Commercial,Property,North,2026-08,20138,19551
P08058,Commercial,Property,North,2026-08,6648,6454
P08059,Commercial,Property,North,2026-08,13151,12768
P08060,Commercial,Property,North,2026-08,16664,16179
P08061,Commercial,Property,North,2026-08,23045,22374
P08062,Commercial,Property,North,2026-08,19476,18909
P08063,Commercial,Property,North,2026-08,16387,15910
P08064,Commercial,Property,North,2026-08,23925,23228
P08065,Commercial,Property,North,2026-08,29863,28993
P08066,Commercial,Property,North,2026-08,12822,12449
P08067,Commercial,Property,North,2026-08,15761,15302
P08068,Commercial,Property,North,2026-08,26271,25506
P08069,Commercial,Property,North,2026-08,28392,27565
P08070,Commercial,Property,North,2026-08,29769,28902
P08071,Commercial,Property,North,2026-08,11884,11538
P08072,Commercial,Property,North,2026-08,21462,20837
P08073,Commercial,Property,North,2026-08,31935,31005
P08074,Commercial,Property,North,2026-08,17186,16685
P08075,Commercial,Property,North,2026-08,18287,17754
P08076,Commercial,Property,North,2026-08,34398,33396
P08077,Commercial,Property,North,2026-08,9089,8824
P08078,Commercial,Property,North,2026-08,26292,25526
P08079,Commercial,Property,North,2026-08,30489,29601
P08080,Commercial,Property,North,2026-08,10185,9888
P08081,Commercial,Property,North,2026-08,26548,25775
P08082,Commercial,Property,North,2026-08,19443,18877
P08083,Commercial,Property,North,2026-08,30567,29677
P08084,Commercial,Property,North,2026-08,32151,31215
P08085,Commercial,Property,North,2026-08,31136,30229
P08086,Commercial,Property,North,2026-08,7676,7452
P08087,Commercial,Property,North,2026-08,27779,26970
P08088,Commercial,Property,North,2026-08,32560,31612
P08089,Commercial,Property,North,2026-08,23846,23151
P08090,Commercial,Property,North,2026-08,23251,22574
P08091,Commercial,Property,North,2026-08,7113,6906
P08092,Commercial,Property,North,2026-08,30659,29766
P08093,Commercial,Property,North,2026-08,7153,6945
P08094,Commercial,Property,North,2026-08,14908,14474
P08095,Commercial,Property,North,2026-08,32686,31734
P08096,Commercial,Property,North,2026-08,33379,32407
P08097,Commercial,Property,North,2026-08,34603,33595
P08098,Commercial,Property,North,2026-08,19637,19065
P08099,Commercial,Property,North,2026-08,10957,10638
P08100,Commercial,Property,North,2026-08,19973,19391
P08101,Commercial,Property,North,2026-08,8777,8521
P08102,Commercial,Property,North,2026-08,31138,30231
P08103,Commercial,Property,North,2026-08,22080,21437
P08104,Commercial,Property,North,2026-08,17550,17039
P08105,Commercial,Property,North,2026-08,8115,7879
P08106,Commercial,Property,North,2026-08,17572,17060
P08107,Commercial,Property,North,2026-08,30954,30052
P08108,Commercial,Property,North,2026-08,26228,25464
P08109,Commercial,Property,North,2026-08,8200,7961
P08110,Commercial,Property,North,2026-08,10448,10144
P08111,Commercial,Property,North,2026-08,17196,16695
